"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 29, 2015","362.85","366.98","368.45","362.53","-","-1.65%"
"Oct 28, 2015","368.92","369.46","369.48","366.63","-","-0.28%"
"Oct 27, 2015","369.94","371.85","371.85","369.03","-","-0.57%"
"Oct 26, 2015","372.06","371.49","373.29","371.39","-","-0.10%"
"Oct 23, 2015","372.45","368.89","373.43","368.89","-","1.21%"
"Oct 22, 2015","367.98","367.78","369.07","366.32","-","-0.11%"
"Oct 21, 2015","368.38","370.33","370.93","367.36","-","-0.62%"
"Oct 20, 2015","370.68","370.75","371.19","369.90","-","-0.32%"
"Oct 19, 2015","371.87","370.54","372.34","369.54","-","0.23%"
"Oct 16, 2015","371.01","372.36","372.59","370.42","-","0.08%"
"Oct 15, 2015","370.72","365.70","372.27","365.57","-","1.81%"
"Oct 14, 2015","364.14","365.31","366.07","363.43","-","-0.57%"
"Oct 13, 2015","366.24","370.62","370.62","365.29","-","-1.26%"
"Oct 12, 2015","370.93","369.00","371.69","368.66","-","0.69%"
"Oct 09, 2015","368.39","365.63","369.82","365.63","-","1.30%"
"Oct 08, 2015","363.68","364.41","365.27","362.10","-","-0.27%"
"Oct 07, 2015","364.68","356.39","365.96","355.96","-","2.67%"
"Oct 06, 2015","355.21","353.15","356.10","352.74","-","0.90%"
"Oct 05, 2015","352.03","345.85","353.23","345.85","-","2.17%"
"Oct 02, 2015","344.56","341.19","345.64","340.48","-","0.82%"
"Oct 01, 2015","341.77","339.58","342.61","339.47","-","0.70%"
"Sep 30, 2015","339.39","332.38","339.53","332.05","-","2.03%"
"Sep 29, 2015","332.65","333.67","333.67","329.77","-","-0.66%"
"Sep 28, 2015","334.85","337.80","337.85","333.79","-","-0.95%"
"Sep 25, 2015","338.07","337.06","339.70","335.50","-","0.45%"
"Sep 24, 2015","336.57","338.15","339.33","334.97","-","-0.76%"
"Sep 23, 2015","339.16","345.47","345.47","338.12","-","-2.03%"
"Sep 22, 2015","346.18","349.15","350.85","344.74","-","-0.89%"
"Sep 21, 2015","349.28","353.84","353.84","348.73","-","-1.71%"
"Sep 18, 2015","355.37","354.53","356.96","353.79","-","0.30%"
"Sep 17, 2015","354.31","353.06","356.52","352.81","-","0.58%"
"Sep 16, 2015","352.26","346.09","352.79","346.09","-","1.98%"
