"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 10, 2017","27,229.80","27,229.80","27,229.80","27,229.80","-","-0.01%"
"Mar 09, 2017","27,232.78","27,232.78","27,232.78","27,232.78","-","-1.67%"
"Mar 08, 2017","27,694.92","27,694.92","27,694.92","27,694.92","-","0.53%"
"Mar 07, 2017","27,548.56","27,548.56","27,548.56","27,548.56","-","0.70%"
"Mar 06, 2017","27,358.19","27,358.19","27,358.19","27,358.19","-","0.31%"
"Mar 03, 2017","27,274.52","27,274.52","27,274.52","27,274.52","-","-0.85%"
"Mar 02, 2017","27,508.12","27,508.12","27,508.12","27,508.12","-","-0.33%"
"Mar 01, 2017","27,598.64","27,598.64","27,598.64","27,598.64","-","-0.17%"
"Feb 28, 2017","27,645.38","27,645.38","27,645.38","27,645.38","-","-0.54%"
"Feb 27, 2017","27,796.53","27,796.53","27,796.53","27,796.53","-","-0.72%"
"Feb 24, 2017","27,997.88","27,997.88","27,997.88","27,997.88","-","-0.95%"
"Feb 23, 2017","28,265.49","28,265.49","28,265.49","28,265.49","-","-0.25%"
"Feb 22, 2017","28,335.83","28,335.83","28,335.83","28,335.83","-","1.37%"
"Feb 21, 2017","27,952.11","27,952.11","27,952.11","27,952.11","-","-0.41%"
"Feb 20, 2017","28,068.30","28,068.30","28,068.30","28,068.30","-","0.75%"
"Feb 17, 2017","27,858.71","27,858.71","27,858.71","27,858.71","-","-0.87%"
"Feb 16, 2017","28,102.10","28,102.10","28,102.10","28,102.10","-","0.33%"
"Feb 15, 2017","28,010.55","28,010.55","28,010.55","28,010.55","-","1.53%"
"Feb 14, 2017","27,588.63","27,588.63","27,588.63","27,588.63","-","-0.29%"
"Feb 13, 2017","27,668.18","27,668.18","27,668.18","27,668.18","-","1.09%"
"Feb 10, 2017","27,371.05","27,371.05","27,371.05","27,371.05","-","0.18%"
"Feb 09, 2017","27,321.98","27,321.98","27,321.98","27,321.98","-","0.92%"
"Feb 08, 2017","27,071.81","27,071.81","27,071.81","27,071.81","-","1.08%"
"Feb 07, 2017","26,783.59","26,783.59","26,783.59","26,783.59","-","-0.04%"
"Feb 06, 2017","26,795.46","26,795.46","26,795.46","26,795.46","-","1.41%"
"Feb 03, 2017","26,423.80","26,423.80","26,423.80","26,423.80","-","-0.15%"
"Feb 02, 2017","26,462.24","26,462.24","26,462.24","26,462.24","-","-0.62%"
"Feb 01, 2017","26,626.09","26,626.09","26,626.09","26,626.09","-","-0.18%"
"Jan 27, 2017","26,674.52","26,674.52","26,674.52","26,674.52","-","-0.48%"
"Jan 26, 2017","26,803.77","26,803.77","26,803.77","26,803.77","-","1.36%"
"Jan 25, 2017","26,443.20","26,443.20","26,443.20","26,443.20","-","0.04%"
"Jan 24, 2017","26,433.53","26,433.53","26,433.53","26,433.53","-","0.40%"
"Jan 23, 2017","26,327.66","26,327.66","26,327.66","26,327.66","-","0.07%"
"Jan 20, 2017","26,308.79","26,308.79","26,308.79","26,308.79","-","-0.86%"
"Jan 19, 2017","26,536.09","26,536.09","26,536.09","26,536.09","-","-0.17%"
"Jan 18, 2017","26,582.07","26,582.07","26,582.07","26,582.07","-","1.13%"
"Jan 17, 2017","26,284.55","26,284.55","26,284.55","26,284.55","-","0.43%"
"Jan 16, 2017","26,170.84","26,170.84","26,170.84","26,170.84","-","-1.29%"
"Jan 13, 2017","26,513.73","26,513.73","26,513.73","26,513.73","-","0.69%"
"Jan 12, 2017","26,332.23","26,332.23","26,332.23","26,332.23","-","-0.20%"
"Jan 11, 2017","26,385.72","26,385.72","26,385.72","26,385.72","-","0.81%"
"Jan 10, 2017","26,174.60","26,174.60","26,174.60","26,174.60","-","0.64%"
"Jan 09, 2017","26,007.98","26,007.98","26,007.98","26,007.98","-","0.03%"
"Jan 06, 2017","26,000.43","26,000.43","26,000.43","26,000.43","-","0.18%"
"Jan 05, 2017","25,953.06","25,953.06","25,953.06","25,953.06","-","1.71%"
"Jan 04, 2017","25,516.00","25,516.00","25,516.00","25,516.00","-","-0.11%"
"Jan 03, 2017","25,543.34","25,543.34","25,543.34","25,543.34","-","0.38%"
"Dec 30, 2016","25,445.61","25,445.61","25,445.61","25,445.61","-","0.99%"
"Dec 29, 2016","25,197.29","25,197.29","25,197.29","25,197.29","-","0.32%"
"Dec 28, 2016","25,116.00","25,116.00","25,116.00","25,116.00","-","1.36%"
"Dec 23, 2016","24,779.57","24,779.57","24,779.57","24,779.57","-","-0.18%"
"Dec 22, 2016","24,823.87","24,823.87","24,823.87","24,823.87","-","-1.33%"
"Dec 21, 2016","25,158.38","25,158.38","25,158.38","25,158.38","-","0.44%"
"Dec 20, 2016","25,047.89","25,047.89","25,047.89","25,047.89","-","-0.58%"
"Dec 19, 2016","25,195.26","25,195.26","25,195.26","25,195.26","-","-1.01%"
"Dec 16, 2016","25,453.51","25,453.51","25,453.51","25,453.51","-","-0.26%"
"Dec 15, 2016","25,518.66","25,518.66","25,518.66","25,518.66","-","-2.22%"
"Dec 14, 2016","26,098.80","26,098.80","26,098.80","26,098.80","-","-0.10%"
"Dec 13, 2016","26,124.88","26,124.88","26,124.88","26,124.88","-","0.29%"
